id,acquiree_name,patent_id,patent_priority_year,inventor_id,inventor_name1,inventor_add_city,inventor_add_state,inventor_add_country,inventor_add_lat,inventor_add_lon,TEMP,acquiree_country_code,acquiree_state,acquiree_region,acquiree_city
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6183951,1997,5932429-4,"Barry, Mary J.",Ramona,CA,US,33.0417,-116.8672,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6218129,1998,6218129-1,"Walsh, Michael J.",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6218129,1998,6218129-2,"Rose, Steven L.",Escondido,CA,US,33.1192,-117.0856,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6576438,2001,4425438-2,"Barstad, Paul A.",Hamilton,MT,US,46.2469,-114.1594,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6921667,2003,5075078-4,"Richerson, Russell B.",Tucson,AZ,US,32.2217,-110.9258,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6921667,2003,6921667-1,"Dervieux, Thierry",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6986995,2002,6218129-1,"Walsh, Michael J.",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6986995,2002,6218129-2,"Rose, Steven L.",Escondido,CA,US,33.1192,-117.0856,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,6986995,2002,6986995-2,"Oh, Esther H.",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7138250,2003,4425438-2,"Barstad, Paul A.",Hamilton,MT,US,46.2469,-114.1594,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7582282,2004,5809483-2,"Walsh, Michael P.",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7582282,2004,6921667-1,"Dervieux, Thierry",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7670764,2004,4868132-5,"Smith, Catherine M.",Carlsbad,CA,US,33.1581,-117.3497,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7670764,2004,6986995-2,"Oh, Esther H.",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7695908,2005,6921667-1,"Dervieux, Thierry",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7759079,2005,5534554-3,"Marcelletti, John F.",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7759079,2005,6986995-2,"Oh, Esther H.",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7759079,2005,7759079-3,"Carroll, Susan M.",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7759079,2005,7759079-4,"Smith, Katie M.",Carlsbad,CA,US,33.1581,-117.3497,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7873479,2006,4447544-1,"Neri, Bruce P.",Carlsbad,CA,US,33.1581,-117.3497,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7873479,2006,6893821-2,"Lois, Augusto",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7908091,2007,4447544-1,"Neri, Bruce P.",Carlsbad,CA,US,33.1581,-117.3497,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7908091,2007,5344760-1,"Harvey, Jeanne P.",Livermore,CA,US,37.6819,-121.7669,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7908091,2007,5532138-1,"Singh, Sharat",Los Altos Hills,CA,US,37.3797,-122.1364,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7943328,2007,4447544-1,"Neri, Bruce P.",Carlsbad,CA,US,33.1581,-117.3497,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,7943328,2007,6893821-2,"Lois, Augusto",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8114616,2010,5532138-1,"Singh, Sharat",Rancho Santa Fe,CA,US,33.0203,-117.2019,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8114616,2010,8034940-5,"Gong, Hua",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8114616,2010,8114616-2,"Wang, Shui Long",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8163499,2009,4447544-1,"Neri, Bruce P.",Carlsbad,CA,US,33.1581,-117.3497,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8163499,2009,5344760-1,"Harvey, Jeanne P.",Livermore,CA,US,37.6819,-121.7669,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8163499,2009,5532138-1,"Singh, Sharat",Rancho Santa Fe,CA,US,33.0203,-117.2019,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8163499,2009,7855079-3,"Liu, Limin",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8163499,2009,8163499-3,"Kim, Phillip",Irvine,CA,US,33.6694,-117.8222,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8163499,2009,8163499-4,"Liu, Xinjun",San Diego,CA,US,32.7153,-117.1564,1,USA,CA,San Diego,San Diego
003b7da7-7e0a-1ebe-c32c-19210e9dcbdd,prometheus laboratories,8163499,2009,8163499-6,"Barham, Robert",San Marcos,CA,US,33.1433,-117.1653,1,USA,CA,San Diego,San Diego
00469bd1-6013-8431-f11d-648c03e94103,optelec,9832367,2013,9832367-1,"Auger, Robert",Verdun,NULL,CA,45.45,-73.5667,1,NLD,,Rotterdam,Barendrecht
00469bd1-6013-8431-f11d-648c03e94103,optelec,9832367,2013,9832367-2,"Antonius Maria Vugts, Johannes Jacobus",Naaldwijk,NULL,NL,51.9979,4.2204,1,NLD,,Rotterdam,Barendrecht
00469bd1-6013-8431-f11d-648c03e94103,optelec,9832367,2013,9832367-3,"Illing, Ivar",Rotterdam,NULL,NL,51.9167,4.5,1,NLD,,Rotterdam,Barendrecht
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,5851993,1995,5422243-1,"Jalkanen, Markku T.",Piispanristi,NULL,FI,60.4097,22.3353,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6017727,1996,5422243-1,"Jalkanen, Markku T.",Piispanristi,NULL,FI,60.4097,22.3353,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6017727,1996,5726058-4,"Jaakkola, Panu",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6017727,1996,5726058-7,"Vihinen, Tapani",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6096707,1997,6096707-1,"Heino, Jyrki",Turlu,NULL,FI,37.0692,37.7622,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6096707,1997,6096707-2,"Ivaska, Johanna",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6096707,1997,6096707-3,"Kapyla, Jarmo",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6492344,1999,5422243-1,"Jalkanen, Markku T.",Piispanristi,NULL,FI,60.4097,22.3353,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6492344,1999,5726058-4,"Jaakkola, Panu",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6492344,1999,5726058-7,"Vihinen, Tapani",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6624202,2001,5422243-1,"Jalkanen, Markku T.",Piispanristi,NULL,FI,60.4097,22.3353,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6624202,2001,5858957-2,"Smith, David John",Naantali,NULL,FI,60.45,22.0333,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6624202,2001,6624202-3,"Fa1/4Lapp, Ferenc",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6624202,2001,6624202-4,"La!Za!R, La!Szla3",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6624202,2001,6624202-5,"Szakonyi, Zsolt",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6624202,2001,6624202-6,"Berna!Th, Ga!Bor",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6764844,1997,4303651-1,"Lindahl, Ulf P.",Uppsala,NULL,SE,60.3393,18.4403,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6764844,1997,6764844-2,"Li, Jing-Ping",Uppsala,NULL,SE,60.3393,18.4403,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6887698,2001,4303651-1,"Lindahl, Ulf P.",Uppsala,NULL,SE,60.3393,18.4403,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6887698,2001,5422243-1,"Jalkanen, Markku T.",Piispanristi,NULL,FI,60.4097,22.3353,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6982286,2001,5858957-2,"Smith, David John",Naantali,NULL,FI,60.45,22.0333,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6982286,2001,6624202-3,"Fa1/4Lapp, Ferenc",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6982286,2001,6624202-4,"La!Za!R, La!Szla3",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6982286,2001,6624202-5,"Szakonyi, Zsolt",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6982286,2001,6982286-3,"Pihlavisto, Marjo",Kaarina,NULL,FI,60.4167,22.4167,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6982286,2001,6982286-5,"Alaranta, Sakari",Raisio,NULL,FI,60.4833,22.1833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,6982286,2001,6982286-6,"Vainio, Petri",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7399626,2005,4303651-1,"Lindahl, Ulf P.",Uppsala,NULL,SE,60.3393,18.4403,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7399626,2005,5422243-1,"Jalkanen, Markku T.",Piispanristi,NULL,FI,60.4097,22.3353,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,4204742-1,"Johnson, Mark",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,6982286-3,"Pihlavisto, Marjo",Kaarina,NULL,FI,60.4167,22.4167,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,7465739-6,"Salminen, Tiina Annamaria",Koski TI.,NULL,FI,60.1667,23.3,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,7499847-10,"Pentika$?Inen, Olli",Lieto,NULL,FI,60.5,22.45,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,7499847-11,"Nyrapnen, Tommi",Helsinki,NULL,FI,60.1859,24.9216,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,7499847-2,"Airenne, Tomi",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,7499847-4,"Kidron, Heidi",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,7499847-5,"Nymalm-Rejstrapm, Yvonne",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,7499847-6,"Sapderholm, Annu",Espoo,NULL,FI,60.2167,24.6667,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7499847,2003,7499847-9,"Viitanen, Lenita",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7683074,2000,6251923-4,"Marx, Degenhard",Radolfzell,NULL,DE,47.7333,8.9667,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7683074,2000,6440968-5,"Hapfgen, Norbert",Ottendorf-Okrilla,NULL,DE,51.1833,13.8333,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7897149,2007,5858957-2,"Smith, David John",Naantali,NULL,FI,60.45,22.0333,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7897149,2007,6982286-6,"Vainio, Petri",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7897149,2007,7897149-3,"Mikkola, Jari",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7897149,2007,7897149-4,"Vuorio, Pa$?Ivi",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7897149,2007,7897149-5,"Vainio, Jani",Halikko,NULL,FI,60.4,23.0833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7902170,2000,4678747-3,"Karlsson, Karl-Anders",G̦teborg,NULL,SE,57.6686,13.4328,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7947705,2003,5776932-1,"Schindler, Rudolf",Dresden,NULL,DE,51.05,13.75,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7947705,2003,6440968-5,"Hapfgen, Norbert",Ottendorf-Okrilla,NULL,DE,51.1833,13.8333,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,7947705,2003,6486124-1,"Olbrich, Matthias",Moritzburg,NULL,DE,51.1667,13.6833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8119651,2008,5422243-1,"Jalkanen, Markku T.",Piispanristi,NULL,FI,60.4097,22.3353,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8142783,2007,5858957-2,"Smith, David John",Naantali,NULL,FI,60.45,22.0333,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8142783,2007,6982286-6,"Vainio, Petri",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8142783,2007,7897149-3,"Mikkola, Jari",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8142783,2007,7897149-4,"Vuorio, Pa$?Ivi",Turku,NULL,FI,60.45,22.2833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8142783,2007,7897149-5,"Vainio, Jani",Halikko,NULL,FI,60.4,23.0833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8168785,2009,6897034-5,"Pickford, Lesley B.",South San Francisco,CA,US,37.6547,-122.4067,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8212044,2011,6897034-5,"Pickford, Lesley B.",South San Francisco,CA,US,37.6547,-122.4067,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,8735576,2013,6897034-5,"Pickford, Lesley B.",South San Francisco,CA,US,37.6547,-122.4067,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,4219649-4,"Fulop, Ferenc",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,4429062-2,"Lazar, Laszlo",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,5589513-8,"Szatmari, Istvan",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,6624202-5,"Szakonyi, Zsolt",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,6982286-3,"Pihlavisto, Marjo",Kaarina,NULL,FI,60.4167,22.4167,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,9371290-10,"Palko, Marta",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,9371290-2,"Smith, David",Naantali,NULL,FI,60.45,22.0333,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,9371290-3,"Juhakoski, Auni",Raisio,NULL,FI,60.4833,22.1833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,9371290-7,"Miklos, Ferenc",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9371290,2011,9371290-9,"Kiss, Lorand",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9795671,2010,6274770-2,"Adams, David",Birmingham,NULL,GB,52.5146,-1.9086,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9795671,2010,6982286-3,"Pihlavisto, Marjo",Kaarina,NULL,FI,60.4167,22.4167,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,4219649-4,"Fulop, Ferenc",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,4429062-2,"Lazar, Laszlo",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,5589513-8,"Szatmari, Istvan",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,6624202-5,"Szakonyi, Zsolt",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,6982286-3,"Pihlavisto, Marjo",Kaarina,NULL,FI,60.4167,22.4167,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,9371290-10,"Palko, Marta",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,9371290-3,"Juhakoski, Auni",Raisio,NULL,FI,60.4833,22.1833,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,9371290-7,"Miklos, Ferenc",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
00496f48-13ae-6bc3-0d67-2c94c396b8a7,biotie therapies,9815795,2011,9371290-9,"Kiss, Lorand",Szeged,NULL,HU,46.253,20.1414,1,TUR,,TUR - Other,Finans
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,8877798,2013,3993729-1,"Epstein, Joseph",Monroe,NY,US,41.3306,-74.1872,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,8877798,2013,4239744-2,"Skolnick, Phil",Edgewater,NJ,US,40.8269,-73.9761,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,8877798,2013,5948933-4,"Chen, Zhengming",Belle Meade,NJ,US,40.4783,-74.7542,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,8877798,2013,8461196-2,"Basile, Anthony",Hoboken,NJ,US,40.7439,-74.0328,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9133159,2013,4239744-2,"Skolnick, Phil",Edgewater,NJ,US,40.8269,-73.9761,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9133159,2013,5948933-4,"Chen, Zhengming",Belle Meade,NJ,US,40.4783,-74.7542,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9205074,2014,3993729-1,"Epstein, Joseph",Monroe,NY,US,41.3306,-74.1872,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9205074,2014,4239744-2,"Skolnick, Phil",Edgewater,NJ,US,40.8269,-73.9761,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9205074,2014,5948933-4,"Chen, Zhengming",Belle Meade,NJ,US,40.4783,-74.7542,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9205074,2014,8461196-2,"Basile, Anthony",Hoboken,NJ,US,40.7439,-74.0328,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9708261,2016,5484794-2,"Bymaster, Franklin",Brownsburg,IN,US,39.8433,-86.3978,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9708261,2016,5518738-2,"Engers, David A.",West Lafayette,IN,US,40.4258,-86.9081,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9708261,2016,6642237-12,"Fleitz, Fred J.",Germantown,WI,US,43.2286,-88.1103,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9708261,2016,8088786-1,"Mckinney, Anthony A.",Cambridge,MA,US,42.375,-71.1061,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9708261,2016,8314090-2,"Kusukuntla, Venkat Reddy",Germantown,WI,US,43.2286,-88.1103,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9708261,2016,8883783-6,"Smolenskaya, Valeriya N.",West Lafayette,IN,US,40.4258,-86.9081,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9708261,2016,9211290-2,"Yang, Yonglai",Hockessin,NULL,DE,39.7875,-75.6969,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9708261,2016,9708261-3,"Piskorski, Walter",Nashua,NH,US,42.7653,-71.4681,1,USA,MA,Boston,Cambridge
005172e8-ec7f-43a2-823f-420ad9aef096,neurovance,9737506,2015,3993729-1,"Epstein, Joseph",Monroe,NY,US,41.3306,-74.1872,1,USA,MA,Boston,Cambridge
