company_name	id	number_of_inventors	number_of_local_inventors	number_of_remote_inventors	number_of_clusters (local+remote)	radius_local	radius_remote	local_cluster	nonlocal_cluster	remote_cluster
medtronic	8911459	6	5	1	2	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(37.43 -122.2528); (37.3542 -121.9542); (37.3394 -121.8939); (37.5072 -122.2594); (37.3689 -122.0353)', 'center_lat': 37.43, 'center_lng': -122.2528, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(32.5006 -94.7403)', 'center_lat': 32.5006, 'center_lng': -94.7403, 'state': 'TX', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 2556.557050741896}]
medtronic	8961407	10	7	3	3	70	70	{'number_of_inventors_in_cluster': 7, 'locations': '(41.2428 -73.2011); (41.3325 -73.2078); (41.3081 -72.9286); (41.3967 -73.0764); (41.7244 -73.2367); (41.7692 -72.965); (41.1414 -73.3583)', 'center_lat': 41.2428, 'center_lng': -73.2011, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(32.8156 34.9892); (32.8156 34.9892)', 'center_lat': 32.8156, 'center_lng': 34.9892, 'state': '', 'country': 'IL', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 8983.779981396703}, {'number_of_inventors_in_cluster': 1, 'locations': '(40.3764 -74.2447)', 'center_lat': 40.3764, 'center_lng': -74.2447, 'state': 'NJ', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 130.36497404192158}]
medtronic	8974452	4	3	1	2	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.775 -122.4183); (37.3853 -122.1131); (37.3689 -122.0353)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.015 -105.27)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1502.3781202117716}]
medtronic	8974524	8	6	2	2	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133); (38.4406 -122.7133)', 'center_lat': 38.4406, 'center_lng': -122.7133, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(44.98 -93.2636); (44.98 -93.2636)', 'center_lat': 44.98, 'center_lng': -93.2636, 'state': 'MN', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 2534.5500872383045}]
medtronic	8978657	6	6	0	1	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(40.2247 -105.2708); (40.0503 -105.0494); (39.8856 -104.9867); (40.015 -105.27); (40.1672 -105.1014); (40.1672 -105.1014)', 'center_lat': 40.2247, 'center_lng': -105.2708, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	8986241	6	6	0	1	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(37.4419 -122.1419); (37.4419 -122.1419); (37.2872 -121.9489); (37.4419 -122.1419); (37.4419 -122.1419); (37.2639 -122.0219)', 'center_lat': 37.4419, 'center_lng': -122.1419, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	8998937	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.43 -122.2528); (37.3394 -121.8939); (37.4419 -122.1419); (37.6625 -121.8736)', 'center_lat': 37.43, 'center_lng': -122.2528, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	8998980	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(38.4406 -122.7133); (37.9736 -122.53)', 'center_lat': 38.4406, 'center_lng': -122.7133, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(45.0792 -93.1469)', 'center_lat': 45.0792, 'center_lng': -93.1469, 'state': 'MN', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 2544.8831688593846}]
medtronic	9011486	5	3	2	3	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(38.5472 -122.8153); (38.4406 -122.7133); (38.2383 -122.0392)', 'center_lat': 38.4406, 'center_lng': -122.7133, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(47.6589 -117.425)', 'center_lat': 47.6589, 'center_lng': -117.425, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1110.7789566042004}, {'number_of_inventors_in_cluster': 1, 'locations': '(35.8217 -84.0481)', 'center_lat': 35.8217, 'center_lng': -84.0481, 'state': 'TN', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 3414.9707554648203}]
medtronic	9039691	7	6	1	2	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(39.7392 -104.9842); (40.0992 -104.9367); (39.6333 -105.3167); (40.015 -105.27); (40.015 -105.27); (39.9206 -105.0861)', 'center_lat': 39.7392, 'center_lng': -104.9842, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.4539 -122.1811)', 'center_lat': 37.4539, 'center_lng': -122.1811, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1513.5033993310585}]
medtronic	9072524	11	9	2	3	70	70	{'number_of_inventors_in_cluster': 9, 'locations': '(39.7392 -104.9842); (40.0992 -104.9367); (39.6333 -105.3167); (40.015 -105.27); (40.3978 -105.0744); (40.1672 -105.1014); (39.7556 -105.2206); (39.8367 -105.0367); (39.9206 -105.0861)', 'center_lat': 40.0992, 'center_lng': -104.9367, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(34.9247 -81.0253)', 'center_lat': 34.9247, 'center_lng': -81.0253, 'state': 'SC', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 2178.675221785341}, {'number_of_inventors_in_cluster': 1, 'locations': '(37.4539 -122.1811)', 'center_lat': 37.4539, 'center_lng': -122.1811, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1520.9630758848598}]
medtronic	9078682	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(33.6694 -117.8222); (33.6694 -117.8222); (33.6694 -117.8222)', 'center_lat': 33.6694, 'center_lng': -117.8222, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9084608	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(40.015 -105.27); (39.7392 -104.9842); (39.9936 -105.0892)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9084835	3	1	2	3	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(38.4406 -122.7133)', 'center_lat': 38.4406, 'center_lng': -122.7133, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(47.6589 -117.425)', 'center_lat': 47.6589, 'center_lng': -117.425, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1110.7789566042004}, {'number_of_inventors_in_cluster': 1, 'locations': '(35.8217 -84.0481)', 'center_lat': 35.8217, 'center_lng': -84.0481, 'state': 'TN', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 3414.9707554648203}]
medtronic	9114181	9	8	1	2	70	70	{'number_of_inventors_in_cluster': 8, 'locations': '(40.015 -105.27); (39.7392 -104.9842); (39.9936 -105.0892); (40.015 -105.27); (40.3978 -105.0744); (40.1672 -105.1014); (40.1672 -105.1014); (40.015 -105.27)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.485 -106.8311)', 'center_lat': 40.485, 'center_lng': -106.8311, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 142.41930729272573}]
medtronic	9131836	8	6	2	3	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(37.4853 -122.2353); (37.7397 -121.4242); (37.4853 -122.2353); (37.5483 -121.9875); (37.6811 -122.1233); (37.2872 -121.9489)', 'center_lat': 37.5483, 'center_lng': -121.9875, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(33.6317 -117.5656)', 'center_lat': 33.6317, 'center_lng': -117.5656, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 591.06456023093}, {'number_of_inventors_in_cluster': 1, 'locations': '(38.7908 -121.2347)', 'center_lat': 38.7908, 'center_lng': -121.2347, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 153.03105409973338}]
medtronic	9161722	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(40.2247 -105.2708); (39.8681 -104.9714)', 'center_lat': 40.2247, 'center_lng': -105.2708, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9161769	9	8	1	2	70	70	{'number_of_inventors_in_cluster': 8, 'locations': '(40.015 -105.27); (39.7392 -104.9842); (39.9936 -105.0892); (40.015 -105.27); (40.3978 -105.0744); (40.1672 -105.1014); (40.1672 -105.1014); (40.015 -105.27)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.485 -106.8311)', 'center_lat': 40.485, 'center_lng': -106.8311, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 142.41930729272573}]
medtronic	9186216	4	2	2	3	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.775 -122.4183); (37.3853 -122.1131)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(32.7153 -117.1564)', 'center_lat': 32.7153, 'center_lng': -117.1564, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 737.8636412592233}, {'number_of_inventors_in_cluster': 1, 'locations': '(40.015 -105.27)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1502.3781202117716}]
medtronic	9192406	7	5	2	3	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(37.4853 -122.2353); (37.3394 -121.8939); (37.4539 -122.1811); (37.5072 -122.2594); (37.4539 -122.1811)', 'center_lat': 37.4853, 'center_lng': -122.2353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(39.9611 -82.9989)', 'center_lat': 39.9611, 'center_lng': -82.9989, 'state': 'OH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 3387.52496914163}, {'number_of_inventors_in_cluster': 1, 'locations': '(38.6447 -121.2711)', 'center_lat': 38.6447, 'center_lng': -121.2711, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 154.09304869727433}]
medtronic	9192432	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(40.015 -105.27); (39.7392 -104.9842); (39.7556 -105.2206)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9220436	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(40.2247 -105.2708); (39.8681 -104.9714)', 'center_lat': 40.2247, 'center_lng': -105.2708, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9265847	9	8	1	2	70	70	{'number_of_inventors_in_cluster': 8, 'locations': '(40.015 -105.27); (39.7392 -104.9842); (39.9936 -105.0892); (40.015 -105.27); (40.3978 -105.0744); (40.1672 -105.1014); (40.1672 -105.1014); (40.015 -105.27)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.485 -106.8311)', 'center_lat': 40.485, 'center_lng': -106.8311, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 142.41930729272573}]
medtronic	9301802	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(40.015 -105.27); (40.1672 -105.1014)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3689 -122.0353)', 'center_lat': 37.3689, 'center_lng': -122.0353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1482.136610475971}]
medtronic	9301827	6	6	0	1	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(33.5422 -117.7822); (33.6694 -117.8222); (33.6694 -117.8222); (33.6694 -117.8222); (33.6694 -117.8222); (33.6694 -117.8222)', 'center_lat': 33.5422, 'center_lng': -117.7822, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9308346	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(33.7456 -117.8669); (33.7458 -117.8253); (33.6694 -117.8222); (33.7456 -117.8669)', 'center_lat': 33.7456, 'center_lng': -117.8669, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9308569	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(33.7456 -117.8669); (33.7458 -117.8253); (33.6694 -117.8222); (33.7456 -117.8669)', 'center_lat': 33.7456, 'center_lng': -117.8669, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9314267	5	4	1	2	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(41.2428 -73.2011); (41.3081 -72.9286); (41.3967 -73.0764); (41.1414 -73.3583)', 'center_lat': 41.2428, 'center_lng': -73.2011, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.3764 -74.2447)', 'center_lat': 40.3764, 'center_lng': -74.2447, 'state': 'NJ', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 130.36497404192158}]
medtronic	9333032	4	3	1	2	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.3689 -122.0353); (37.775 -122.4183); (37.3394 -121.8939)', 'center_lat': 37.3689, 'center_lng': -122.0353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.015 -105.27)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1482.136610475971}]
medtronic	9339575	3	1	2	3	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(38.4406 -122.7133)', 'center_lat': 38.4406, 'center_lng': -122.7133, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(47.6589 -117.425)', 'center_lat': 47.6589, 'center_lng': -117.425, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1110.7789566042004}, {'number_of_inventors_in_cluster': 1, 'locations': '(35.8217 -84.0481)', 'center_lat': 35.8217, 'center_lng': -84.0481, 'state': 'TN', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 3414.9707554648203}]
medtronic	9345506	9	8	1	2	70	70	{'number_of_inventors_in_cluster': 8, 'locations': '(40.015 -105.27); (39.7392 -104.9842); (39.9936 -105.0892); (40.015 -105.27); (40.3978 -105.0744); (40.1672 -105.1014); (40.1672 -105.1014); (40.015 -105.27)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.485 -106.8311)', 'center_lat': 40.485, 'center_lng': -106.8311, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 142.41930729272573}]
medtronic	9375276	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(40.015 -105.27); (40.0503 -105.0494)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3689 -122.0353)', 'center_lat': 37.3689, 'center_lng': -122.0353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1482.136610475971}]
medtronic	9375333	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.4419 -122.1419); (37.4419 -122.1419); (37.3542 -121.9542); (37.2267 -121.9736)', 'center_lat': 37.4419, 'center_lng': -122.1419, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9414738	7	5	2	3	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(37.4853 -122.2353); (37.7397 -121.4242); (37.4853 -122.2353); (37.5483 -121.9875); (37.6811 -122.1233)', 'center_lat': 37.5483, 'center_lng': -121.9875, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(33.6317 -117.5656)', 'center_lat': 33.6317, 'center_lng': -117.5656, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 591.06456023093}, {'number_of_inventors_in_cluster': 1, 'locations': '(38.7908 -121.2347)', 'center_lat': 38.7908, 'center_lng': -121.2347, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 153.03105409973338}]
medtronic	9420940	8	6	2	3	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(37.4853 -122.2353); (37.7397 -121.4242); (37.4853 -122.2353); (37.5483 -121.9875); (37.6811 -122.1233); (37.2872 -121.9489)', 'center_lat': 37.5483, 'center_lng': -121.9875, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(33.6317 -117.5656)', 'center_lat': 33.6317, 'center_lng': -117.5656, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 591.06456023093}, {'number_of_inventors_in_cluster': 1, 'locations': '(38.7908 -121.2347)', 'center_lat': 38.7908, 'center_lng': -121.2347, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 153.03105409973338}]
medtronic	9439827	8	8	0	1	70	70	{'number_of_inventors_in_cluster': 8, 'locations': '(37.775 -122.4183); (38.4406 -122.7133); (37.9736 -122.53); (37.4419 -122.1419); (38.5472 -122.8153); (37.775 -122.4183); (37.5631 -122.3244); (37.775 -122.4183)', 'center_lat': 37.9736, 'center_lng': -122.53, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9468499	4	2	2	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.775 -122.4183); (37.3853 -122.1131)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(40.015 -105.27); (40.1672 -105.1014)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1502.3781202117716}]
medtronic	9480528	4	2	2	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.775 -122.4183); (37.3853 -122.1131)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(40.015 -105.27); (40.1672 -105.1014)', 'center_lat': 40.015, 'center_lng': -105.27, 'state': 'CO', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1502.3781202117716}]
medtronic	9486237	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.43 -122.2528); (37.3394 -121.8939); (37.5072 -122.2594); (37.6625 -121.8736)', 'center_lat': 37.43, 'center_lng': -122.2528, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
medtronic	9492195	10	6	4	3	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(41.2428 -73.2011); (41.3325 -73.2078); (41.3967 -73.0764); (41.7244 -73.2367); (41.7711 -73.0603); (41.1414 -73.3583)', 'center_lat': 41.2428, 'center_lng': -73.2011, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(40.7142 -74.0064); (40.3764 -74.2447)', 'center_lat': 40.7142, 'center_lng': -74.0064, 'state': 'NY', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 89.58124724397628}, {'number_of_inventors_in_cluster': 2, 'locations': '(32.8156 34.9892); (32.8156 34.9892)', 'center_lat': 32.8156, 'center_lng': 34.9892, 'state': '', 'country': 'IL', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 8983.779981396703}]
medtronic	9522063	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(38.4406 -122.7133); (37.9736 -122.53)', 'center_lat': 38.4406, 'center_lng': -122.7133, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(45.0792 -93.1469)', 'center_lat': 45.0792, 'center_lng': -93.1469, 'state': 'MN', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 2544.8831688593846}]
