cluster_id	company_id	company	patent_id	local_radius	remote_radius	number_of_inventors	locations	center_lat	center_lng	state	country	geographical_relationship	haversine_distance_to_local
600	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7505033	70	70	4	(31.8639 117.2808); (31.8639 117.2808); (31.8639 117.2808); (31.8639 117.2808)	31.8639	117.2808	N/A	CN	domestic	N/A
601	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7505033	70	70	1	(47.6817 -122.2075)	47.6817	-122.2075	WA	US	cross border	9369.167618359263
602	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7506355	70	70	1	(47.6817 -122.2075)	47.6817	-122.2075	WA	US	domestic	N/A
603	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7506355	70	70	1	(37.5072 -122.2594)	37.5072	-122.2594	CA	US	domestic	1131.360683568766
604	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7516140	70	70	2	(47.6211 -122.2264); (47.6742 -122.1203)	47.6211	-122.2264	WA	US	domestic	N/A
605	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7516140	70	70	2	(37.3689 -122.0353); (37.3861 -122.0828)	37.3689	-122.0353	CA	US	domestic	1140.0992781123516
606	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7516140	70	70	1	(33.5336 -82.1308)	33.5336	-82.1308	GA	US	domestic	3678.7292298270736
607	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7519899	70	70	1	(47.5708 -122.2208)	47.5708	-122.2208	WA	US	domestic	N/A
608	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7529736	70	70	3	(47.6106 -122.1994); (47.6742 -122.1203); (47.6419 -122.0792)	47.6106	-122.1994	WA	US	domestic	N/A
609	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7529736	70	70	1	(33.7489 -84.3881)	33.7489	-84.3881	GA	US	domestic	3496.0606468729306
610	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7533406	70	70	1	(37.4853 -122.2353)	37.4853	-122.2353	CA	US	domestic	N/A
611	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7562361	70	70	3	(47.7625 -122.2042); (47.5303 -122.0314); (47.6106 -122.1994)	47.7625	-122.2042	WA	US	domestic	N/A
612	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7564470	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
613	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7567618	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
614	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7567619	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
615	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7571232	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
616	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7577130	70	70	1	(47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
617	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7583220	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
618	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7584509	70	70	5	(47.6742 -122.1203); (47.6064 -122.3308); (47.6211 -122.2264); (47.7544 -122.1622); (47.6419 -122.0792)	47.6742	-122.1203	WA	US	domestic	N/A
619	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7587526	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
620	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7596692	70	70	2	(47.6064 -122.3308); (47.6064 -122.3308)	47.6064	-122.3308	WA	US	domestic	N/A
621	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7602406	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
622	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7627564	70	70	2	(47.6106 -122.1994); (47.6419 -122.0792)	47.6106	-122.1994	WA	US	domestic	N/A
623	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7631031	70	70	2	(47.7544 -122.1622); (47.6817 -122.2075)	47.7544	-122.1622	WA	US	domestic	N/A
624	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7631360	70	70	5	(47.6742 -122.1203); (47.6064 -122.3308); (47.6211 -122.2264); (47.7544 -122.1622); (47.6419 -122.0792)	47.6742	-122.1203	WA	US	domestic	N/A
625	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7633554	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
626	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7634652	70	70	1	(47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
627	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7634652	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	1137.7812104227116
628	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7634732	70	70	7	(47.6064 -122.3308); (47.4831 -122.2158); (47.6064 -122.3308); (47.5303 -122.0314); (47.7544 -122.1622); (47.6064 -122.3308); (47.6817 -122.2075)	47.6064	-122.3308	WA	US	domestic	N/A
629	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7636300	70	70	1	(37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
630	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7644103	70	70	2	(37.3689 -122.0353); (37.3861 -122.0828)	37.3689	-122.0353	CA	US	domestic	N/A
631	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7644427	70	70	2	(47.6817 -122.2075); (47.6106 -122.1994)	47.6817	-122.2075	WA	US	domestic	N/A
632	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7647365	70	70	3	(47.6817 -122.2075); (47.6106 -122.1994); (47.6106 -122.1994)	47.6817	-122.2075	WA	US	domestic	N/A
633	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7650539	70	70	1	(37.3861 -122.0828)	37.3861	-122.0828	CA	US	domestic	N/A
634	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7653657	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
635	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7653802	70	70	1	(47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
636	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7653879	70	70	6	(47.6064 -122.3308); (47.6742 -122.1203); (47.6817 -122.2075); (47.6064 -122.3308); (47.6106 -122.1994); (47.6742 -122.1203)	47.6064	-122.3308	WA	US	domestic	N/A
637	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7657922	70	70	2	(47.6742 -122.1203); (47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
638	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7657922	70	70	1	(37.3853 -122.1131)	37.3853	-122.1131	CA	US	domestic	1144.0736314340284
639	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7660351	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
640	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7669222	70	70	1	(47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
641	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7669222	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	1137.7812104227116
642	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7671782	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
643	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7673020	70	70	3	(47.6106 -122.1994); (47.6742 -122.1203); (47.6742 -122.1203)	47.6106	-122.1994	WA	US	domestic	N/A
644	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7681181	70	70	5	(47.6064 -122.3308); (47.6817 -122.2075); (47.6064 -122.3308); (47.6064 -122.3308); (47.6742 -122.1203)	47.6064	-122.3308	WA	US	domestic	N/A
645	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7685306	70	70	1	(47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
646	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7685306	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	1137.7812104227116
647	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7705860	70	70	3	(37.4539 -122.1811); (37.775 -122.4183); (37.775 -122.4183)	37.4539	-122.1811	CA	US	domestic	N/A
648	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7706415	70	70	2	(37.775 -122.4183); (37.3689 -122.0353)	37.775	-122.4183	CA	US	domestic	N/A
649	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7706415	70	70	1	(47.6106 -122.1994)	47.6106	-122.1994	WA	US	domestic	1093.8138571037332
650	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7716290	70	70	2	(47.6742 -122.1203); (47.6436 -122.2289)	47.6742	-122.1203	WA	US	domestic	N/A
651	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7757250	70	70	2	(47.6817 -122.2075); (47.6106 -122.1994)	47.6817	-122.2075	WA	US	domestic	N/A
652	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7777902	70	70	4	(47.6064 -122.3308); (47.6742 -122.1203); (47.6106 -122.1994); (47.5708 -122.2208)	47.6064	-122.3308	WA	US	domestic	N/A
653	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7777902	70	70	1	(37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	1142.1952345598434
654	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7777902	70	70	1	(43.6956 -116.3531)	43.6956	-116.3531	ID	US	domestic	636.0376128433727
655	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7796309	70	70	3	(47.6106 -122.1994); (47.6064 -122.3308); (47.5708 -122.2208)	47.6106	-122.1994	WA	US	domestic	N/A
656	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7796309	70	70	1	(43.6956 -116.3531)	43.6956	-116.3531	ID	US	domestic	628.9442228160704
657	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7813000	70	70	2	(47.7544 -122.1622); (47.6064 -122.3308)	47.7544	-122.1622	WA	US	domestic	N/A
658	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7813000	70	70	1	(43.6956 -116.3531)	43.6956	-116.3531	ID	US	domestic	637.6416526136769
659	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7813268	70	70	2	(37.3542 -121.9542); (37.5842 -122.365)	37.3542	-121.9542	CA	US	domestic	N/A
660	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7813268	70	70	1	(47.6817 -122.2075)	47.6817	-122.2075	WA	US	domestic	1148.5514439316014
661	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7818766	70	70	2	(37.4853 -122.2353); (37.4539 -122.1811)	37.4853	-122.2353	CA	US	domestic	N/A
662	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7822699	70	70	4	(47.6742 -122.1203); (47.6106 -122.1994); (47.6742 -122.1203); (47.6419 -122.0792)	47.6742	-122.1203	WA	US	domestic	N/A
663	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7822993	70	70	1	(47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
664	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7848618	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
665	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7849233	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
666	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7861269	70	70	1	(37.6306 -122.41)	37.6306	-122.41	CA	US	domestic	N/A
667	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7880918	70	70	3	(47.6064 -122.3308); (47.6742 -122.1203); (47.6106 -122.1994)	47.6064	-122.3308	WA	US	domestic	N/A
668	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7880918	70	70	1	(37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	1142.1952345598434
669	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7880918	70	70	1	(43.6956 -116.3531)	43.6956	-116.3531	ID	US	domestic	636.0376128433727
670	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7891008	70	70	3	(47.6742 -122.1203); (47.6211 -122.2264); (47.7544 -122.1622)	47.6742	-122.1203	WA	US	domestic	N/A
671	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7907152	70	70	3	(37.4539 -122.1811); (37.775 -122.4183); (37.775 -122.4183)	37.4539	-122.1811	CA	US	domestic	N/A
672	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7913279	70	70	1	(33.6117 -111.7167)	33.6117	-111.7167	AZ	US	domestic	N/A
673	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7925903	70	70	3	(37.3861 -122.0828); (37.775 -122.4183); (37.3231 -122.0311)	37.3861	-122.0828	CA	US	domestic	N/A
674	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7933874	70	70	2	(47.6106 -122.1994); (47.6064 -122.3308)	47.6106	-122.1994	WA	US	domestic	N/A
675	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7933874	70	70	1	(43.6956 -116.3531)	43.6956	-116.3531	ID	US	domestic	628.9442228160704
676	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7937382	70	70	3	(37.2267 -121.9736); (37.2639 -122.0219); (37.3394 -121.8939)	37.2267	-121.9736	CA	US	domestic	N/A
677	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7944863	70	70	3	(37.3861 -122.0828); (37.3542 -121.9542); (37.5842 -122.365)	37.3861	-122.0828	CA	US	domestic	N/A
678	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	7969891	70	70	2	(37.3394 -121.8939); (37.43 -122.2528)	37.3394	-121.8939	CA	US	domestic	N/A
679	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8001567	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
680	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8010980	70	70	1	(37.5842 -122.365)	37.5842	-122.365	CA	US	domestic	N/A
681	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8024648	70	70	1	(47.5708 -122.2208)	47.5708	-122.2208	WA	US	domestic	N/A
682	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8027518	70	70	8	(47.6742 -122.1203); (47.6064 -122.3308); (47.6106 -122.1994); (47.6211 -122.2264); (47.7544 -122.1622); (47.6817 -122.2075); (47.6064 -122.3308); (47.6064 -122.3308)	47.6742	-122.1203	WA	US	domestic	N/A
683	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8027518	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	1136.4563150223814
684	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8051445	70	70	2	(37.4853 -122.2353); (37.43 -122.2528)	37.4853	-122.2353	CA	US	domestic	N/A
685	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8065696	70	70	2	(37.3861 -122.0828); (36.9742 -122.0297)	37.3861	-122.0828	CA	US	domestic	N/A
686	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8073673	70	70	1	(47.6211 -122.2264)	47.6211	-122.2264	WA	US	domestic	N/A
687	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8073673	70	70	1	(37.3861 -122.0828)	37.3861	-122.0828	CA	US	domestic	1138.1403834456385
688	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8112764	70	70	2	(47.6742 -122.1203); (47.6436 -122.2289)	47.6742	-122.1203	WA	US	domestic	N/A
689	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8135609	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
690	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8194101	70	70	5	(47.6106 -122.1994); (47.6106 -122.1994); (47.6106 -122.1994); (47.5303 -122.0314); (47.6064 -122.3308)	47.6106	-122.1994	WA	US	domestic	N/A
691	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8219394	70	70	8	(47.6742 -122.1203); (47.6419 -122.0792); (47.7425 -121.9844); (47.6817 -122.2075); (47.7544 -122.1622); (47.7544 -122.1622); (47.6419 -122.0792); (47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
692	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8225367	70	70	2	(37.4853 -122.2353); (37.3231 -122.0311)	37.4853	-122.2353	CA	US	domestic	N/A
693	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8314832	70	70	3	(47.6106 -122.1994); (47.6106 -122.1994); (47.6064 -122.3308)	47.6106	-122.1994	WA	US	domestic	N/A
694	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8320746	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
695	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8332751	70	70	2	(47.6106 -122.1994); (47.6064 -122.3308)	47.6106	-122.1994	WA	US	domestic	N/A
696	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8332751	70	70	1	(43.6956 -116.3531)	43.6956	-116.3531	ID	US	domestic	628.9442228160704
697	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8340645	70	70	1	(51.5112 -0.1198)	51.5112	-0.1198	N/A	GB	domestic	N/A
698	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8365222	70	70	1	(37.3542 -121.9542)	37.3542	-121.9542	CA	US	domestic	N/A
699	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8375405	70	70	4	(37.4853 -122.2353); (37.4539 -122.1811); (37.775 -122.4183); (37.3689 -122.0353)	37.4853	-122.2353	CA	US	domestic	N/A
700	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8379057	70	70	5	(47.6106 -122.1994); (47.6106 -122.1994); (47.6106 -122.1994); (47.5303 -122.0314); (47.6064 -122.3308)	47.6106	-122.1994	WA	US	domestic	N/A
701	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8434117	70	70	1	(37.43 -122.2528)	37.43	-122.2528	CA	US	domestic	N/A
702	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8462997	70	70	4	(37.2267 -121.9736); (37.2639 -122.0219); (37.3689 -122.0353); (37.3394 -121.8939)	37.2267	-121.9736	CA	US	domestic	N/A
703	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8463776	70	70	2	(47.6064 -122.3308); (47.6817 -122.2075)	47.6064	-122.3308	WA	US	domestic	N/A
704	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8463776	70	70	1	(48.0797 -123.1006)	48.0797	-123.1006	WA	US	domestic	77.91131913488654
705	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8495570	70	70	4	(47.6742 -122.1203); (47.6064 -122.3308); (47.6742 -122.1203); (47.6064 -122.3308)	47.6742	-122.1203	WA	US	domestic	N/A
706	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8508543	70	70	3	(39.9042 116.4074); (39.9042 116.4074); (39.9042 116.4074)	39.9042	116.4074	N/A	CN	domestic	N/A
707	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8508543	70	70	2	(47.6742 -122.1203); (47.6106 -122.1994)	47.6742	-122.1203	WA	US	cross border	8694.72046423341
708	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8514269	70	70	3	(32.6602 35.1046); (32.8156 34.9892); (32.7239 35.1272)	32.6602	35.1046	N/A	IL	domestic	N/A
709	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8572375	70	70	1	(37.2639 -122.0219)	37.2639	-122.0219	CA	US	domestic	N/A
710	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8602887	70	70	3	(47.6211 -122.2264); (47.6742 -122.1203); (47.6817 -122.2075)	47.6211	-122.2264	WA	US	domestic	N/A
711	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8619192	70	70	2	(37.5483 -121.9875); (37.3861 -122.0828)	37.5483	-121.9875	CA	US	domestic	N/A
712	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8650596	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
713	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8654152	70	70	2	(47.6742 -122.1203); (47.6064 -122.3308)	47.6742	-122.1203	WA	US	domestic	N/A
714	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8654152	70	70	1	(41.7792 -87.7078)	41.7792	-87.7078	IL	US	domestic	2771.9168766303637
715	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8654152	70	70	1	(42.2711 -89.0939)	42.2711	-89.0939	IL	US	domestic	2645.0369906304472
716	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8661332	70	70	8	(47.6742 -122.1203); (47.6064 -122.3308); (47.6742 -122.1203); (47.6742 -122.1203); (47.5861 -122.2032); (47.6106 -122.1994); (47.5708 -122.2208); (47.6064 -122.3308)	47.6742	-122.1203	WA	US	domestic	N/A
717	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8683522	70	70	1	(37.3542 -121.9542)	37.3542	-121.9542	CA	US	domestic	N/A
718	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8699861	70	70	3	(37.3231 -122.0311); (37.775 -122.4183); (37.4419 -122.1419)	37.3231	-122.0311	CA	US	domestic	N/A
719	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8730167	70	70	5	(31.8639 117.2808); (31.8206 117.2272); (31.8639 117.2808); (31.8639 117.2808); (31.8639 117.2808)	31.8639	117.2808	N/A	CN	domestic	N/A
720	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8730167	70	70	1	(47.6817 -122.2075)	47.6817	-122.2075	WA	US	cross border	9369.167618359263
721	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8739230	70	70	1	(47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
722	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8739230	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	1137.7812104227116
723	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8744237	70	70	1	(47.7544 -122.1622)	47.7544	-122.1622	WA	US	domestic	N/A
724	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8767968	70	70	2	(47.6742 -122.1203); (47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
725	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8768137	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	N/A
726	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8768146	70	70	2	(47.6742 -122.1203); (47.6211 -122.2264)	47.6742	-122.1203	WA	US	domestic	N/A
727	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8786730	70	70	1	(47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
728	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8803952	70	70	3	(32.8156 34.9892); (32.6602 35.1046); (32.8156 34.9892)	32.8156	34.9892	N/A	IL	domestic	N/A
729	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8832708	70	70	4	(47.7544 -122.1622); (47.5303 -122.0314); (47.6817 -122.2075); (47.6742 -122.1203)	47.7544	-122.1622	WA	US	domestic	N/A
730	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8928659	70	70	5	(47.6319 -122.2167); (47.6464 -122.2161); (47.6742 -122.1203); (47.6742 -122.1203); (47.6064 -122.3308)	47.6319	-122.2167	WA	US	domestic	N/A
731	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8935796	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	N/A
732	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8982151	70	70	1	(37.4419 -122.1419)	37.4419	-122.1419	CA	US	domestic	N/A
733	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8984577	70	70	2	(47.6742 -122.1203); (47.6064 -122.3308)	47.6742	-122.1203	WA	US	domestic	N/A
734	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8984577	70	70	1	(37.4539 -122.1811)	37.4539	-122.1811	CA	US	domestic	1136.4563150223814
735	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8988463	70	70	3	(47.6742 -122.1203); (47.6742 -122.1203); (47.6817 -122.2075)	47.6742	-122.1203	WA	US	domestic	N/A
736	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	8988463	70	70	2	(50.9167 0.3333); (50.9167 0.3333)	50.9167	0.3333	N/A	GB	cross border	7756.033644178599
737	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	9015746	70	70	3	(47.6742 -122.1203); (47.6064 -122.3308); (47.6106 -122.1994)	47.6742	-122.1203	WA	US	domestic	N/A
738	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	9021434	70	70	4	(47.6742 -122.1203); (47.6064 -122.3308); (47.6742 -122.1203); (47.6064 -122.3308)	47.6742	-122.1203	WA	US	domestic	N/A
739	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	9047103	70	70	6	(47.6742 -122.1203); (47.6064 -122.3308); (47.6064 -122.3308); (47.6742 -122.1203); (47.6064 -122.3308); (47.6742 -122.1203)	47.6742	-122.1203	WA	US	domestic	N/A
740	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	9077458	70	70	4	(47.6742 -122.1203); (47.7544 -122.1622); (47.6211 -122.2264); (47.6106 -122.1994)	47.6742	-122.1203	WA	US	domestic	N/A
741	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	9084002	70	70	2	(47.6106 -122.1994); (47.6106 -122.1994)	47.6106	-122.1994	WA	US	domestic	N/A
742	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	9113190	70	70	1	(47.6064 -122.3308)	47.6064	-122.3308	WA	US	domestic	N/A
743	fd80725f-53fc-7009-9878-aeecf1e9ffbb	microsoft	9124767	70	70	2	(37.8717 -122.2717); (37.4419 -122.1419)	37.8717	-122.2717	CA	US	domestic	N/A
